ano;controle;moradores;tipo_dom;material_parede;material_telhado;comodos;quartos;aluguel;agua;banheiros;energia;rendapc;UF
2015;11000953;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;200.0;Sim;1.0;Sim;650.0;RO
2015;11000953;1.0;Apartamento;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;780.0;RO
2015;11000953;3.0;Casa;Alvenaria;Telha;5.0;1.0;420.0;Sim;1.0;Sim;1100.0;RO
2015;11000953;2.0;Casa;Alvenaria;Telha;6.0;1.0;550.0;Sim;1.0;Sim;2000.0;RO
2015;11000953;2.0;Casa;Alvenaria;Telha;3.0;1.0;350.0;Sim;1.0;Sim;450.0;RO
2015;11000961;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;450.0;Sim;1.0;Sim;1050.0;RO
2015;11000961;5.0;Apartamento;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;288.0;RO
2015;11000970;3.0;Apartamento;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;400.0;RO
2015;11000988;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;1500.0;RO
2015;11000988;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;450.0;Sim;1.0;Sim;1150.0;RO
2015;11000988;1.0;Apartamento;Alvenaria;Telha;5.0;1.0;450.0;Sim;1.0;Sim;1800.0;RO
2015;11000988;1.0;Apartamento;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;1300.0;RO
2015;11000996;4.0;Casa;Alvenaria;Telha;6.0;3.0;450.0;Sim;1.0;Sim;653.0;RO
2015;11000996;2.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;1800.0;RO
2015;11001003;2.0;Apartamento;Alvenaria;Telha;2.0;1.0;200.0;Sim;1.0;Sim;750.0;RO
2015;11001003;5.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;560.0;RO
2015;11001003;3.0;Casa;Madeira aparelhada;Telha;3.0;1.0;350.0;Sim;1.0;Sim;300.0;RO
2015;11001011;2.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;1244.0;RO
2015;11001011;4.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;500.0;RO
2015;11001011;3.0;Apartamento;Alvenaria;Telha;4.0;1.0;500.0;Sim;1.0;Sim;40.0;RO
2015;11001020;3.0;Apartamento;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;633.0;RO
2015;11001020;9.0;Casa;Alvenaria;Telha;6.0;2.0;800.0;Sim;1.0;Sim;420.0;RO
2015;11001020;4.0;Casa;Alvenaria;Telha;6.0;2.0;1000.0;Sim;1.0;Sim;1000.0;RO
2015;11001038;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;800.0;RO
2015;11001038;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;350.0;Sim;1.0;Sim;575.0;RO
2015;11001038;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;380.0;Sim;1.0;Sim;1000.0;RO
2015;11001038;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;380.0;Sim;1.0;Sim;1300.0;RO
2015;11001038;2.0;Apartamento;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;950.0;RO
2015;11001038;1.0;Casa;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;1688.0;RO
2015;11001038;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;450.0;Sim;1.0;Sim;1200.0;RO
2015;11001038;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;1600.0;RO
2015;11001046;1.0;Apartamento;Alvenaria;Laje;5.0;1.0;800.0;Sim;1.0;Sim;5000.0;RO
2015;11001046;2.0;Apartamento;Alvenaria;Telha;5.0;2.0;850.0;Sim;1.0;Sim;2100.0;RO
2015;11001046;1.0;Apartamento;Alvenaria;Laje;5.0;1.0;900.0;Sim;1.0;Sim;6800.0;RO
2015;11001046;2.0;Apartamento;Alvenaria;Laje;5.0;2.0;985.0;Sim;1.0;Sim;1150.0;RO
2015;11001046;3.0;Apartamento;Alvenaria;Laje;5.0;2.0;1000.0;Sim;1.0;Sim;3666.0;RO
2015;11001046;1.0;Casa;Alvenaria;Laje;4.0;1.0;800.0;Sim;1.0;Sim;5000.0;RO
2015;11001054;3.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;1833.0;RO
2015;11001054;2.0;Apartamento;Alvenaria;Telha;4.0;1.0;380.0;Sim;1.0;Sim;425.0;RO
2015;11001062;1.0;Casa;Alvenaria;Telha;2.0;1.0;200.0;Sim;1.0;Sim;1200.0;RO
2015;11001062;2.0;Apartamento;Alvenaria;Telha;1.0;1.0;200.0;Nao;0.0;Sim;200.0;RO
2015;11001070;6.0;Casa;Madeira aparelhada;Telha;5.0;1.0;250.0;Sim;1.0;Sim;166.0;RO
2015;11001070;2.0;Casa;Madeira aparelhada;Telha;4.0;2.0;250.0;Nao;1.0;Sim;1000.0;RO
2015;11001070;4.0;Casa;Madeira aparelhada;Telha;6.0;2.0;400.0;Sim;1.0;Sim;536.0;RO
2015;11001089;1.0;Casa;Madeira aparelhada;Telha;2.0;1.0;450.0;Sim;1.0;Sim;788.0;RO
2015;11001097;3.0;Casa;Madeira aparelhada;Telha;4.0;2.0;300.0;Sim;1.0;Sim;333.0;RO
2015;11001097;3.0;Casa;Madeira aparelhada;Telha;4.0;1.0;250.0;Sim;1.0;Sim;1400.0;RO
2015;11001119;6.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;411.0;RO
2015;11001119;4.0;Casa;Madeira aparelhada;Telha;7.0;1.0;600.0;Sim;1.0;Sim;5000.0;RO
2015;11001119;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;350.0;Sim;1.0;Sim;1100.0;RO
2015;11001119;3.0;Casa;Madeira aparelhada;Telha;5.0;1.0;500.0;Sim;1.0;Sim;666.0;RO
2015;11001119;3.0;Casa;Madeira aparelhada;Telha;1.0;1.0;250.0;Sim;0.0;Sim;400.0;RO
2015;11001119;1.0;Apartamento;Alvenaria;Telha;1.0;1.0;200.0;Sim;0.0;Sim;3500.0;RO
2015;11001127;2.0;Casa;Madeira aparelhada;Telha;4.0;2.0;180.0;Sim;1.0;Sim;500.0;RO
2015;11001127;2.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;838.0;RO
2015;11001127;2.0;Casa;Madeira aparelhada;Telha;4.0;1.0;150.0;Sim;1.0;Sim;480.0;RO
2015;11001127;2.0;Casa;Madeira aparelhada;Telha;6.0;1.0;350.0;Sim;1.0;Sim;1600.0;RO
2015;11001135;2.0;Casa;Madeira aparelhada;Telha;6.0;2.0;250.0;Sim;1.0;Sim;500.0;RO
2015;11001135;2.0;Casa;Alvenaria;Telha;7.0;1.0;450.0;Sim;1.0;Sim;3750.0;RO
2015;11001143;3.0;Casa;Madeira aparelhada;Telha;5.0;1.0;300.0;Sim;1.0;Sim;310.0;RO
2015;11001143;3.0;Casa;Alvenaria;Telha;7.0;2.0;400.0;Sim;1.0;Sim;400.0;RO
2015;11001143;6.0;Casa;Madeira aparelhada;Telha;7.0;3.0;350.0;Sim;1.0;Sim;569.0;RO
2015;11001143;1.0;Casa;Madeira aparelhada;Telha;5.0;1.0;400.0;Sim;1.0;Sim;900.0;RO
2015;11001178;3.0;Casa;Madeira aparelhada;Telha;5.0;2.0;350.0;Sim;1.0;Sim;962.0;RO
2015;11001186;5.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;307.0;RO
2015;11001186;4.0;Casa;Madeira aparelhada;Telha;6.0;2.0;150.0;Sim;1.0;Sim;472.0;RO
2015;11001186;3.0;Casa;Alvenaria;Telha;6.0;2.0;450.0;Sim;1.0;Sim;916.0;RO
2015;11001186;4.0;Casa;Alvenaria;Telha;6.0;2.0;600.0;Sim;2.0;Sim;1925.0;RO
2015;11001186;5.0;Casa;Alvenaria;Telha;4.0;2.0;300.0;Sim;1.0;Sim;220.0;RO
2015;11001194;2.0;Casa;Alvenaria;Telha;5.0;1.0;250.0;Sim;1.0;Sim;456.0;RO
2015;11001194;4.0;Apartamento;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;375.0;RO
2015;11001194;3.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;460.0;RO
2015;11001194;3.0;Casa;Madeira aparelhada;Telha;5.0;1.0;450.0;Sim;1.0;Sim;934.0;RO
2015;11001194;4.0;Casa;Alvenaria;Telha;8.0;4.0;788.0;Sim;2.0;Sim;4133.0;RO
2015;11001194;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;450.0;Sim;2.0;Sim;2900.0;RO
2015;11001208;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;350.0;Sim;1.0;Sim;350.0;RO
2015;11001208;2.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;894.0;RO
2015;11001208;3.0;Casa;Madeira aparelhada;Telha;8.0;3.0;400.0;Sim;2.0;Sim;1000.0;RO
2015;11001216;3.0;Casa;Alvenaria;Telha;6.0;2.0;250.0;Sim;1.0;Sim;296.0;RO
2015;11001216;2.0;Casa;Alvenaria;Telha;5.0;1.0;250.0;Sim;1.0;Sim;1894.0;RO
2015;11001232;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;925.0;RO
2015;11001232;5.0;Casa;Alvenaria;Telha;8.0;3.0;700.0;Sim;2.0;Sim;830.0;RO
2015;11001232;2.0;Apartamento;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;650.0;RO
2015;11001232;2.0;Casa;Alvenaria;Telha;4.0;1.0;380.0;Sim;1.0;Sim;2450.0;RO
2015;11001240;2.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;1000.0;RO
2015;11001240;1.0;Casa;Alvenaria;Telha;4.0;1.0;487.0;Sim;1.0;Sim;1500.0;RO
2015;11001259;1.0;Casa;Madeira aparelhada;Telha;3.0;1.0;200.0;Sim;1.0;Sim;788.0;RO
2015;11001259;2.0;Casa;Alvenaria;Telha;4.0;2.0;350.0;Sim;1.0;Sim;1207.0;RO
2015;11001259;2.0;Casa;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;832.0;RO
2015;11001259;2.0;Casa;Alvenaria;Telha;6.0;1.0;300.0;Sim;1.0;Sim;394.0;RO
2015;11001275;1.0;Casa;Alvenaria;Telha;5.0;1.0;450.0;Sim;1.0;Sim;5000.0;RO
2015;11001275;1.0;Casa;Alvenaria;Telha;6.0;1.0;400.0;Sim;1.0;Sim;950.0;RO
2015;11001275;5.0;Casa;Alvenaria;Telha;6.0;2.0;450.0;Sim;1.0;Sim;320.0;RO
2015;11001275;2.0;Casa;Madeira aparelhada;Telha;7.0;2.0;350.0;Sim;1.0;Sim;400.0;RO
2015;11001275;4.0;Casa;Madeira aparelhada;Telha;6.0;3.0;350.0;Sim;1.0;Sim;525.0;RO
2015;11001275;2.0;Casa;Alvenaria;Telha;5.0;1.0;540.0;Sim;1.0;Sim;5000.0;RO
2015;11001283;2.0;Apartamento;Alvenaria;Laje;7.0;2.0;750.0;Sim;2.0;Sim;1538.0;RO
2015;11001283;1.0;Casa;Madeira aparelhada;Telha;6.0;1.0;300.0;Sim;1.0;Sim;788.0;RO
2015;11001291;2.0;Casa;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;600.0;RO
2015;11001291;1.0;Apartamento;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;1000.0;RO
2015;11001291;4.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;2.0;Sim;247.0;RO
2015;11001291;3.0;Casa;Madeira aparelhada;Telha;6.0;3.0;350.0;Sim;1.0;Sim;400.0;RO
2015;11001291;4.0;Casa;Alvenaria;Telha;7.0;3.0;250.0;Sim;2.0;Sim;505.0;RO
2015;11001305;5.0;Casa;Madeira aparelhada;Telha;6.0;3.0;400.0;Sim;1.0;Sim;315.0;RO
2015;11001305;3.0;Casa;Madeira aparelhada;Telha;4.0;2.0;250.0;Sim;1.0;Sim;266.0;RO
2015;11001305;7.0;Casa;Alvenaria;Telha;8.0;4.0;500.0;Sim;1.0;Sim;255.0;RO
2015;11001313;2.0;Casa;Alvenaria;Telha;3.0;1.0;200.0;Sim;1.0;Sim;750.0;RO
2015;11001313;1.0;Casa;Alvenaria;Telha;3.0;1.0;280.0;Sim;1.0;Sim;1300.0;RO
2015;11001313;4.0;Casa;Madeira aparelhada;Telha;6.0;2.0;250.0;Sim;1.0;Sim;544.0;RO
2015;11001313;2.0;Comodo;Alvenaria;Telha;2.0;1.0;160.0;Sim;1.0;Sim;900.0;RO
2015;11001321;7.0;Casa;Madeira aparelhada;Telha;5.0;2.0;500.0;Sim;1.0;Sim;15.0;RO
2015;11001321;3.0;Casa;Madeira aparelhada;Telha;6.0;2.0;500.0;Sim;1.0;Sim;1000.0;RO
2015;11001321;4.0;Casa;Madeira aparelhada;Telha;6.0;2.0;280.0;Sim;1.0;Sim;555.0;RO
2015;11001364;5.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;279.0;RO
2015;11001364;3.0;Casa;Madeira aparelhada;Telha;4.0;2.0;250.0;Sim;1.0;Sim;496.0;RO
2015;11001372;1.0;Apartamento;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;1578.0;RO
2015;11001402;5.0;Apartamento;Alvenaria;Telha;3.0;1.0;600.0;Sim;1.0;Sim;300.0;RO
2015;11001402;2.0;Casa;Madeira aparelhada;Telha;4.0;2.0;260.0;Sim;1.0;Sim;600.0;RO
2015;11001429;4.0;Casa;Alvenaria;Telha;6.0;3.0;400.0;Sim;1.0;Sim;233.0;RO
2015;11001429;2.0;Casa;Madeira aparelhada;Telha;5.0;1.0;280.0;Sim;1.0;Sim;0.0;RO
2015;11001429;5.0;Casa;Madeira aparelhada;Telha;5.0;2.0;200.0;Sim;1.0;Sim;540.0;RO
2015;11001429;3.0;Casa;Madeira aparelhada;Telha;4.0;1.0;350.0;Sim;1.0;Sim;400.0;RO
2015;11001429;3.0;Casa;Madeira aparelhada;Telha;5.0;2.0;180.0;Sim;1.0;Sim;366.0;RO
2015;11001445;1.0;Casa;Madeira aparelhada;Telha;6.0;1.0;100.0;Sim;1.0;Sim;800.0;RO
2015;11001445;4.0;Casa;Madeira aparelhada;Telha;6.0;3.0;100.0;Sim;1.0;Sim;161.0;RO
2015;11001488;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;180.0;Sim;1.0;Sim;121.0;RO
2015;11001488;3.0;Casa;Madeira aparelhada;Telha;6.0;2.0;200.0;Sim;1.0;Sim;500.0;RO
2015;11001518;1.0;Apartamento;Alvenaria;Telha;3.0;1.0;250.0;Sim;1.0;Sim;2300.0;RO
2015;11001518;1.0;Casa;Alvenaria;Telha;4.0;1.0;250.0;Sim;1.0;Sim;650.0;RO
2015;11001542;3.0;Casa;Madeira aparelhada;Telha;5.0;2.0;150.0;Sim;1.0;Sim;500.0;RO
2015;11001569;1.0;Casa;Madeira aproveitada;Telha;4.0;1.0;300.0;Sim;1.0;Sim;1300.0;RO
2015;11001569;2.0;Casa;Madeira aparelhada;Telha;6.0;1.0;350.0;Sim;2.0;Sim;1544.0;RO
2015;11001569;4.0;Casa;Madeira aproveitada;Telha;5.0;2.0;400.0;Sim;1.0;Sim;1500.0;RO
2015;11001569;3.0;Casa;Alvenaria;Madeira aproveitada;3.0;1.0;250.0;Sim;1.0;Sim;333.0;RO
2015;11001569;4.0;Casa;Madeira aproveitada;Telha;5.0;3.0;300.0;Sim;1.0;Sim;347.0;RO
2015;11001577;3.0;Casa;Madeira aproveitada;Telha;4.0;2.0;300.0;Sim;1.0;Sim;400.0;RO
2015;11001577;4.0;Casa;Alvenaria;Telha;5.0;2.0;800.0;Sim;1.0;Sim;300.0;RO
2015;11001577;2.0;Casa;Alvenaria;Telha;4.0;1.0;550.0;Sim;1.0;Sim;1300.0;RO
2015;11001577;1.0;Casa;Madeira aproveitada;Telha;5.0;1.0;320.0;Sim;1.0;Sim;788.0;RO
2015;11001593;3.0;Casa;Madeira aparelhada;Telha;5.0;2.0;150.0;Sim;1.0;Sim;443.0;RO
2015;11001593;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;300.0;Sim;1.0;Sim;708.0;RO
2015;11001593;5.0;Casa;Madeira aparelhada;Telha;5.0;2.0;300.0;Sim;1.0;Sim;300.0;RO
2015;11001593;1.0;Casa;Madeira aparelhada;Telha;3.0;1.0;200.0;Sim;1.0;Sim;1100.0;RO
2015;11001593;4.0;Casa;Madeira aparelhada;Telha;6.0;3.0;250.0;Sim;1.0;Sim;362.0;RO
2015;11001593;3.0;Casa;Madeira aparelhada;Telha;5.0;1.0;550.0;Sim;1.0;Sim;2166.0;RO
2015;11001593;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;300.0;Sim;1.0;Sim;2250.0;RO
2015;11001607;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;200.0;Sim;1.0;Sim;700.0;RO
2015;11001607;2.0;Casa;Madeira aparelhada;Telha;5.0;1.0;100.0;Sim;1.0;Sim;650.0;RO
2015;11001607;2.0;Casa;Madeira aparelhada;Telha;4.0;1.0;200.0;Sim;1.0;Sim;900.0;RO
2015;11001607;4.0;Casa;Madeira aparelhada;Telha;4.0;2.0;150.0;Sim;1.0;Sim;268.0;RO
2015;11001607;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;150.0;Sim;1.0;Sim;175.0;RO
2015;11001607;2.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;0.0;Sim;200.0;RO
2015;11001615;4.0;Casa;Madeira aparelhada;Telha;9.0;3.0;485.0;Sim;2.0;Sim;2000.0;RO
2015;11001615;2.0;Casa;Alvenaria;Telha;6.0;1.0;250.0;Sim;1.0;Sim;788.0;RO
2015;11001615;3.0;Casa;Alvenaria;Telha;7.0;2.0;300.0;Sim;1.0;Sim;666.0;RO
2015;11001623;2.0;Casa;Madeira aparelhada;Telha;5.0;2.0;150.0;Sim;1.0;Sim;469.0;RO
2015;11001623;3.0;Casa;Madeira aparelhada;Telha;5.0;2.0;150.0;Sim;1.0;Sim;400.0;RO
2015;11001658;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;200.0;Sim;1.0;Sim;210.0;RO
2015;11001674;3.0;Casa;Alvenaria;Telha;4.0;2.0;400.0;Sim;1.0;Sim;666.0;RO
2015;11001712;2.0;Casa;Madeira aparelhada;Telha;5.0;1.0;50.0;Sim;1.0;Sim;994.0;RO
2015;11001712;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;100.0;Sim;1.0;Sim;125.0;RO
2015;11001720;2.0;Casa;Alvenaria;Telha;6.0;1.0;800.0;Sim;1.0;Sim;2450.0;RO
2015;11001720;5.0;Casa;Alvenaria;Telha;5.0;2.0;1000.0;Sim;1.0;Sim;1000.0;RO
2015;12000019;3.0;Casa;Alvenaria;Telha;6.0;2.0;550.0;Sim;2.0;Sim;500.0;AC
2015;12000019;5.0;Casa;Madeira aparelhada;Telha;8.0;3.0;350.0;Sim;2.0;Sim;209.0;AC
2015;12000019;2.0;Casa;Alvenaria;Telha;5.0;1.0;550.0;Sim;1.0;Sim;1500.0;AC
2015;12000019;2.0;Comodo;Alvenaria;Telha;2.0;1.0;400.0;Sim;1.0;Sim;750.0;AC
2015;12000019;1.0;Casa;Madeira aparelhada;Telha;2.0;1.0;200.0;Sim;1.0;Sim;970.0;AC
2015;12000027;1.0;Casa;Madeira aparelhada;Telha;4.0;1.0;250.0;Sim;1.0;Sim;500.0;AC
2015;12000027;2.0;Casa;Madeira aparelhada;Telha;4.0;1.0;500.0;Sim;1.0;Sim;500.0;AC
2015;12000051;4.0;Casa;Madeira aparelhada;Telha;6.0;3.0;200.0;Sim;1.0;Sim;420.0;AC
2015;12000051;1.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;1300.0;AC
2015;12000060;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;250.0;AC
2015;12000078;1.0;Apartamento;Alvenaria;Telha;3.0;1.0;700.0;Sim;1.0;Sim;3000.0;AC
2015;12000078;2.0;Apartamento;Alvenaria;Laje;5.0;1.0;550.0;Sim;1.0;Sim;1000.0;AC
2015;12000078;2.0;Casa;Madeira aparelhada;Telha;7.0;1.0;300.0;Sim;1.0;Sim;2000.0;AC
2015;12000078;2.0;Apartamento;Madeira aparelhada;Madeira aparelhada;2.0;1.0;500.0;Sim;0.0;Sim;350.0;AC
2015;12000094;8.0;Casa;Madeira aparelhada;Zinco;6.0;3.0;400.0;Sim;1.0;Sim;149.0;AC
2015;12000094;3.0;Casa;Madeira aparelhada;Zinco;4.0;2.0;300.0;Sim;1.0;Sim;566.0;AC
2015;12000108;7.0;Casa;Madeira aparelhada;Zinco;5.0;2.0;350.0;Sim;1.0;Sim;148.0;AC
2015;12000124;3.0;Casa;Alvenaria;Telha;4.0;1.0;270.0;Sim;1.0;Sim;286.0;AC
2015;12000159;3.0;Casa;Madeira aparelhada;Telha;4.0;1.0;200.0;Sim;1.0;Sim;346.0;AC
2015;12000167;7.0;Casa;Madeira aparelhada;Zinco;5.0;2.0;400.0;Sim;1.0;Sim;171.0;AC
2015;12000183;4.0;Casa;Alvenaria;Telha;7.0;3.0;500.0;Sim;1.0;Sim;1500.0;AC
2015;12000205;1.0;Casa;Madeira aparelhada;Zinco;3.0;1.0;150.0;Nao;0.0;Sim;788.0;AC
2015;12000221;2.0;Casa;Madeira aparelhada;Zinco;4.0;1.0;150.0;Sim;1.0;Sim;1944.0;AC
2015;12000221;1.0;Casa;Madeira aparelhada;Zinco;5.0;1.0;200.0;Sim;1.0;Sim;953.0;AC
2015;12000230;2.0;Casa;Madeira aparelhada;Zinco;5.0;2.0;150.0;Sim;1.0;Sim;1182.0;AC
2015;12000264;1.0;Casa;Madeira aparelhada;Zinco;5.0;1.0;250.0;Sim;1.0;Sim;1576.0;AC
2015;12000299;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;250.0;Sim;1.0;Sim;422.0;AC
2015;12000337;2.0;Casa;Madeira aparelhada;Telha;6.0;1.0;500.0;Sim;1.0;Sim;944.0;AC
2015;12000337;1.0;Comodo;Madeira aparelhada;Telha;1.0;1.0;200.0;Sim;0.0;Sim;600.0;AC
2015;12000337;4.0;Casa;Madeira aparelhada;Telha;3.0;2.0;300.0;Sim;1.0;Sim;311.0;AC
2015;12000345;2.0;Apartamento;Alvenaria;Laje;8.0;2.0;1000.0;Sim;3.0;Sim;3075.0;AC
2015;12000345;1.0;Casa;Alvenaria;Laje;5.0;1.0;1000.0;Sim;1.0;Sim;3000.0;AC
2015;12000353;3.0;Casa;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;400.0;AC
2015;12000353;4.0;Apartamento;Alvenaria;Telha;3.0;1.0;450.0;Sim;1.0;Sim;394.0;AC
2015;12000353;2.0;Apartamento;Alvenaria;Laje;3.0;1.0;450.0;Sim;1.0;Sim;348.0;AC
2015;12000361;1.0;Comodo;Alvenaria;Telha;2.0;1.0;300.0;Sim;1.0;Sim;3600.0;AC
2015;12000361;2.0;Casa;Alvenaria;Telha;7.0;1.0;850.0;Sim;2.0;Sim;1482.0;AC
2015;12000361;1.0;Casa;Madeira aparelhada;Telha;5.0;1.0;600.0;Sim;2.0;Sim;1000.0;AC
2015;12000388;3.0;Casa;Alvenaria;Telha;4.0;2.0;350.0;Sim;1.0;Sim;525.0;AC
2015;12000388;4.0;Casa;Alvenaria;Telha;7.0;4.0;1400.0;Sim;2.0;Sim;5400.0;AC
2015;12000396;4.0;Casa;Madeira aparelhada;Telha;5.0;2.0;200.0;Sim;1.0;Sim;394.0;AC
2015;12000396;1.0;Casa;Alvenaria;Telha;2.0;1.0;350.0;Sim;1.0;Sim;788.0;AC
2015;12000396;2.0;Apartamento;Alvenaria;Laje;3.0;1.0;500.0;Sim;1.0;Sim;1000.0;AC
2015;12000396;3.0;Casa;Alvenaria;Telha;8.0;3.0;1400.0;Sim;3.0;Sim;7746.0;AC
2015;12000396;3.0;Comodo;Alvenaria;Telha;5.0;2.0;580.0;Sim;1.0;Sim;762.0;AC
2015;12000396;1.0;Apartamento;Alvenaria;Laje;4.0;1.0;800.0;Sim;1.0;Sim;2100.0;AC
2015;12000400;1.0;Casa;Madeira aparelhada;Telha;3.0;1.0;300.0;Sim;1.0;Sim;2000.0;AC
2015;12000418;4.0;Casa;Alvenaria;Telha;4.0;2.0;300.0;Sim;1.0;Sim;497.0;AC
2015;12000418;1.0;Apartamento;Alvenaria;Telha;3.0;1.0;250.0;Sim;1.0;Sim;988.0;AC
2015;12000426;3.0;Casa;Madeira aparelhada;Telha;2.0;1.0;200.0;Sim;1.0;Sim;366.0;AC
2015;12000426;2.0;Apartamento;Alvenaria;Telha;2.0;1.0;500.0;Sim;1.0;Sim;1500.0;AC
2015;12000434;1.0;Casa;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;650.0;AC
2015;12000434;2.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;800.0;AC
2015;12000434;1.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;1500.0;AC
2015;12000434;3.0;Apartamento;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;1266.0;AC
2015;12000442;9.0;Casa;Madeira aparelhada;Telha;4.0;2.0;300.0;Sim;1.0;Sim;100.0;AC
2015;12000450;4.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;900.0;AC
2015;12000450;1.0;Casa;Madeira aparelhada;Telha;4.0;1.0;350.0;Sim;1.0;Sim;2800.0;AC
2015;12000450;4.0;Casa;Alvenaria;Telha;7.0;4.0;700.0;Sim;1.0;Sim;812.0;AC
2015;12000450;2.0;Apartamento;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;2150.0;AC
2015;12000469;1.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;1576.0;AC
2015;12000469;4.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;800.0;AC
2015;12000469;4.0;Casa;Alvenaria;Telha;7.0;2.0;600.0;Sim;2.0;Sim;419.0;AC
2015;12000469;3.0;Casa;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;1216.0;AC
2015;12000469;2.0;Casa;Alvenaria;Telha;3.0;1.0;350.0;Sim;1.0;Sim;394.0;AC
2015;12000477;3.0;Casa;Alvenaria;Telha;7.0;2.0;900.0;Sim;1.0;Sim;4600.0;AC
2015;12000477;4.0;Casa;Alvenaria;Telha;5.0;2.0;700.0;Sim;1.0;Sim;3350.0;AC
2015;12000477;1.0;Casa;Alvenaria;Telha;7.0;1.0;800.0;Sim;2.0;Sim;3500.0;AC
2015;12000493;5.0;Apartamento;Alvenaria;Telha;3.0;1.0;250.0;Sim;1.0;Sim;344.0;AC
2015;12000493;3.0;Casa;Madeira aparelhada;Telha;5.0;2.0;300.0;Sim;1.0;Sim;2266.0;AC
2015;12000507;4.0;Casa;Alvenaria;Telha;4.0;2.0;600.0;Sim;2.0;Sim;529.0;AC
2015;12000507;3.0;Casa;Madeira aparelhada;Telha;2.0;1.0;200.0;Sim;1.0;Sim;300.0;AC
